competition O O
Handling O O
corporate O O
and O O
SME O O
through O O
channel O O
partners O O
( O O
DSA O O
, O O
DST O O
, O O
telecalling O O
Agents O O
) O O
DSA- O O
DST O O
Lead O O
in O O
DirectSales O O
Reliance O O
Communications O O
- O O
August O O
2008 O O
to O O
January O O
2013 O O
Sales O O
Manager O O
Star O O
Aluminium O O
& O O
Civil O O
Works O O
- O O
July O O
2007 O O
to O O
August O O
2008 O O
Roles O O
and O O
Responsibilities O O
Handled O O
Labours O O
and O O
Deployment O O
of O O
work O O
as O O
per O O
the O O
skill O O
sets O O
In O O
charge O O
of O O
the O O
Materials O O
and O O
Superintendent O O
of O O
the O O
site O O
works O O
"
" O O
Meet O O
/ O O
Exceed O O
overall O O
volume O O
and O O
revenue O O
targets O O
as O O
per O O
ABP O O
"
" O O
Monitor O O
competition O O
and O O
provide O O
market O O
intelligence O O
report O O
"
" O O
Sales O O
Team O O
Leader O O
Tangent O O
Management O O
& O O
Solution O O
( O O
India O O
) O O
Pvt O O
"
" O O
Ltd O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
April O O
2005 O O
to O O
March O O
2007 O O
Channel O O
Partner O O
Of O O
Bharti O O
Airtel O O
Ltd O O
) O O
Sales O O
Team O O
Leader O O
Roles O O
and O O
Responsibilities O O
Handled O O
Major O O
Corporate O O
Accounts O O
all O O
Over O O
Mumbai U-Location U-Location
with O O
a O O
Team O O
of O O
10 O O
- O O
15 O O
Executives O O
"
" O O
Getting O O
Permissions O O
for O O
Road O O
shows O O
in O O
Corporates O O
for O O
EOEP O O
Connections O O
Corporate O O
Sales O O
Executive O O
Bharti O O
Cellular O O
Ltd O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
June O O
2003 O O
to O O
March O O
2005 O O
Roles O O
and O O
Responsibilities O O
Handled O O
a O O
team O O
Of O O
4 O O
executives O O
and O O
providing O O
Connections O O
to O O
Corporate O O
Employees O O
of O O
IT O O
/ O O
ITES O O
Companies O O
"
" O O
Aquiring O O
Monthly O O
aquisitions O O
of O O
200 O O
Corporate O O
Connections O O
( O O
COCP O O
& O O
EOEP O O
) O O
Accounts O O
Handled O O
like O O
Syntel O O
India O O
Ltd O O
, O O
Mphasis O O
, O O
TCS O O
, O O
TechMahindra O O
, O O
Patni O O
Computers O O
, O O
WIPRO O O
BPO O O
, O O
etc O O
"
" O O
EDUCATION O O
Shah O O
& O O
Anchor O O
Technical O O
Institute O O
Mumbai U-Location U-Location
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
April O O
1998 O O
H.S.C. O O
Dr O O
"
" O O
A.D.T.H.S. O O
& O O
Jr. O O
College O O
March O O
1994 O O
S.S.C. O O
Maharashra O O
State O O
Board O O
March O O
1992 O O
SKILLS O O
Team B-Skills B-Skills
Handling L-Skills L-Skills
, O O
Well O -
versed O -
with O -
MS O -
Office O -
, O O
Creating O B-Skills
Presentations O L-Skills
( O O
10 O O
+ O O
years O O
) O O

Shujatali O O
Kazi O O
Senior O O
manager O O
Sales O O
& O O
marketing O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Shujatali-Kazi/8c4de00326a30a45 O O
Willing O O
to O O
relocate O O
to O O
: O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
WORK O O
EXPERIENCE O O
Senior O O
manager O O
Sales O O
& O O
marketing O O
AOPL O O
Looking O O
after O O
sales O O
and O O
marketing O O
business O O
"
" O O
Branch O O
Manager O O
SHREE O O
SANT O O
KRIPA O O
APPL O O
PVT O O
LTD O O
- O O
February O O
2012 O O
to O O
February O O
2016 O O
Significant O O
Responsibilities O O
: O O
◆ O O
Responsible O O
for O O
heading O O
up O O
expansion O O
in O O
new O O
markets O O
as O O
well O O
as O O
expansion O O
among O O
existing O O
clients O O
"
" O O
◆ O O
Drive O O
peak O O
performance O O
and O O
sales O O
success O O
across O O
the O O
organization O O
"
" O O
Create O O
, O O
negotiate O O
and O O
close O O
commercial O O
agreements O O
"
" O O
◆ O O
Instrumental O O
in O O
devising O O
and O O
implementing O O
the O O
strategy O O
for O O
meeting O O
sales O O
performance O O
targets O O
"
" O O
Analyse O O
and O O
plan O O
innovative O O
strategies O O
of O O
selling O O
"
" O O
Area O O
Sales O O
Manager O O
VIDEOCON O O
INDUSTRIES O O
LTD O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
January O O
2011 O O
to O O
January O O
2012 O O
Significant O O
Responsibilities O O
: O O
◆ O O
Accountable O O
for O O
Mumbai U-Location U-Location
Operation O O
, O O
Business O O
Development O O
, O O
Client O O
Relationship O O
, O O
Team O O
Management O O
, O O
Sales O O
& O O
Marketing O O
"
" O O
◆ O O
Developing O O
New O O
Dealer O O
Network O O
for O O
Mumbai U-Location U-Location
and O O
circulating O O
a O O
proper O O
flow O O
of O O
sale O O
"
" O O
◆ O O
Involved O O
in O O
preparation O O
of O O
business O O
plans O O
& O O
feasibility O O
studies O O
for O O
benchmarking O O
future O O
business O O
projections O O
"
" O O
◆ O O
Update O O
the O O
pricing O O
as O O
received O O
from O O
time O O
to O O
time O O
, O O
inclusive O O
of O O
clauses O O
in O O
settlement O O
of O O
warranty O O
claims O O
"
" O O
◆ O O
Act O O
as O O
' O O
trend O O
- O O
watcher O O
' O O
to O O
track O O
competition O O
and O O
update O O
on O O
market O O
share O O
metrics O O
"
" O O
◆ O O
Providing O O
an O O
in O O
shop O O
demonstrator O O
so O O
to O O
execute O O
a O O
fast O O
sale O O
& O O
to O O
have O O
a O O
proper O O
track O O
of O O
the O O
sales O O
of O O
the O O
particular O O
counter O O
"
" O O
◆ O O
Efficiently O O
conceptualizing O O
, O O
implementing O O
and O O
monitoring O O
of O O
winning O O
business O O
strategies O O
to O O
drive O O
growth O O
in O O
business O O
volumes O O
as O O
well O O
as O O
profitability O O
& O O
revenue O O
generation O O
"
" O O
Area O O
Sales O O
Manager O O
https://www.indeed.com/r/Shujatali-Kazi/8c4de00326a30a45?isid=rex-download&ikw=download-top&co=IN O O
SALORA O O
INTERNATIONAL O O
LTD O O
- O O
December O O
2007 O O
to O O
July O O
2010 O O
Significant O O
Responsibilities O O
: O O
◆ O O
Undertook O O
responsibility O O
of O O
developing O O
new O O
distributor O O
network O O
for O O
Maharashtra O O
& O O
Goa O O
"
" O O
◆ O O
Keeping O O
a O O
right O O
track O O
in O O
clearing O O
the O O
old O O
stock O O
while O O
formulating O O
the O O
new O O
models O O
of O O
Moserbaer O O
"
" O O
◆ O O
Preparing O O
pricing O O
, O O
input O O
/ O O
change O O
of O O
pricing O O
structure O O
to O O
maximize O O
gross O O
margins O O
"
" O O
◆ O O
Visiting O O
locations O O
for O O
updates O O
to O O
ensure O O
smooth O O
functioning O O
of O O
operations O O
for O O
business O O
growth O O
"
" O O
◆ O O
Adhering O O
to O O
Warranty O O
Procedures O O
for O O
optimizing O O
operational O O
effectiveness O O
"
" O O
◆ O O
Monitor O O
financial O O
aspects O O
of O O
Contracts O O
& O O
validate O O
Incentive O O
claims O O
"
" O O
◆ O O
Analysing O O
data O O
to O O
create O O
market O O
brand O O
visibility O O
& O O
ensure O O
profitability O O
"
" O O
Area O O
Sales O O
Manager O O
MITASHI O O
EDUTAINMENT O O
PVT O O
"
" O O
LTD O O
- O O
September O O
2001 O O
to O O
November O O
2007 O O
Significant O O
Responsibilities O O
: O O
◆ O O
Responsible O O
for O O
Operation O O
, O O
Team O O
Management O O
, O O
Sales O O
and O O
Marketing O O
"
" O O
◆ O O
Provided O O
inputs O O
for O O
structuring O O
annual O O
budget O O
, O O
refining O O
it O O
and O O
presenting O O
the O O
same O O
to O O
the O O
CEO O O
"
" O O
◆ O O
Formulated O O
new O O
product O O
development O O
strategies O O
& O O
old O O
stock O O
clearing O O
to O O
create O O
market O O
brand O O
visibility O O
"
" O O
◆ O O
Handling O O
the O O
planning O O
, O O
execution O O
and O O
evaluation O O
of O O
campaign O O
programs O O
"
" O O
◆ O O
Was O O
a O O
' O O
Key O O
Person O O
' O O
for O O
making O O
field O O
reports O O
& O O
submission O O
of O O
warranty O O
claims O O
"
" O O
◆ O O
Contributed O O
towards O O
framing O O
of O O
contracts O O
and O O
sales O O
proposals O O
for O O
individual O O
& O O
corporate O O
customers O O
"
" O O
Significant O O
Achievements O O
: O O
◆ O O
Successfully O O
launched O O
innovative O O
marketing O O
strategies O O
for O O
new O O
upcoming O O
products O O
like O O
LCD O O
screen O O
Television O O
and O O
Home O O
Theatre O O
in O O
Metro O O
cities O O
"
" O O
◆ O O
Achieved O O
revenue O O
targets O O
from O O
all O O
the O O
locations O O
through O O
close O O
coordination O O
"
" O O
◆ O O
Design O O
new O O
solutions O O
to O O
improve O O
Business O O
Efficiency O O
& O O
Productivity O O
"
" O O
◆ O O
Was O O
a O O
' O O
Key O O
Person O O
' O O
for O O
launching O O
products O O
through O O
Air O O
, O O
TV O O
channels O O
, O O
Railway O O
stations O O
marketing O O
& O O
Tempo O O
advertisement O O
"
" O O
◆ O O
Trainer O O
for O O
new O O
recruits O O
"
" O O
EDUCATION O O
Bachelor B-Degree -
of I-Degree -
Commerce I-Degree -
in I-Degree -
Electronics I-Degree -
of I-Degree -
TV I-Degree -
and I-Degree -
Audio I-Degree -
servicing L-Degree -
Kanpur O O
University O O
- O O
Kanpur O O
, O O
Uttar O O
Pradesh O O
1994 O O

Kuntal O O
Dandir O O
Co O O
- O O
founder O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Kuntal-Dandir/4da0c08ecb8cd7de O O
WORK O O
EXPERIENCE O O
Co O O
- O O
founder O O
Tripobi.com O O
- O O
January O O
2016 O O
to O O
November O O
2016 O O
• O O
Idea O O
generation O O
and O O
research O O
to O O
understand O O
consumer O O
needs O O
• O O
Financial O O
modelling O O
to O O
understand O O
expenses O O
and O O
profitability O O
• O O
Worked O O
with O O
large O O
travel O O
aggregators O O
including O O
booking.com O O
, O O
skyscanner.com O O
for O O
integration O O
with O O
tripobi.com O O
• O O
Identify O O
and O O
onboard O O
bloggers O O
across O O
the O O
globe O O
to O O
act O O
as O O
"""" O O
experts O O
"""" O O
for O O
tripobi.com O O
Assistance O O
sales O O
manager O O
American O O
Express O O
Banking O O
Corporation O O
- O O
March O O
2015 O O
to O O
December O O
2015 O O
Corporate O O
sales O O
accountable O O
for O O
middle O O
market O O
acquisition O O
• O O
Generating O O
leads O O
for O O
new O O
account O O
acquisition O O
• O O
Identifying O O
sales O O
opportunities O O
, O O
qualifying O O
the O O
prospect O O
and O O
initiating O O
discussion O O
• O O
Doing O O
sales O O
presentations O O
and O O
writing O O
sales O O
proposals O O
• O O
Closing O O
the O O
sales O O
deal O O
• O O
Servicing O O
the O O
account O O
for O O
a O O
given O O
period O O
EDUCATION O O
B.C.A. U-Degree U-Degree
Takshshila O O
college O O
- O O
Bhopal O O
, O O
Madhya O O
Pradesh O O
2008 O O
to O O
2012 O O
ADDITIONAL O O
INFORMATION O O
• O O
Good O O
communication O O
skills O O
- O O
Hindi O O
, O O
English O O
, O O
Marathi O O
https://www.indeed.com/r/Kuntal-Dandir/4da0c08ecb8cd7de?isid=rex-download&ikw=download-top&co=IN O O

Tarun O O
Chhag O O
Regional O O
Sales O O
Manager O O
- O O
West O O
- O O
3 O O
M O O
India O O
Limited O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Tarun-Chhag/ffc522a7dbf23e19 O O
To O O
work O O
with O O
professional O O
organization O O
and O O
striving O O
for O O
perfection O O
in O O
Corporate O O
function O O
( O O
Industrial O O
Technical O O
Sales O O
) O O
and O O
Safety O O
Professional O O
so O O
as O O
to O O
achieve O O
organizational O O
as O O
well O O
as O O
self O O
- O O
growth O O
and O O
goals O O
"
" O O
WORK O O
EXPERIENCE O O
Regional O O
Sales O O
Manager O O
- O O
West O O
3 O O
M O O
India O O
Limited O O
- O O
March O O
2013 O O
to O O
Present O O
is O O
a O O
diversified O O
technology O O
company O O
serving O O
customers O O
and O O
communities O O
with O O
innovative O O
products O O
and O O
services O O
"
" O O
Responsibilities O O
: O O
- O O
1 O O
Handling O O
the O O
Total O O
business O O
of O O
61 O O
Cr O O
for O O
Personal O O
Safety O O
Products O O
for O O
Western O O
Region O O
"
" O O
2 O O
Lead O O
team O O
of O O
12 O O
Area O O
Sales O O
Manager O O
for O O
achieving O O
the O O
sales O O
target O O
& O O
technical O O
support O O
and O O
day O O
to O O
day O O
activities O O
"
" O O
3 O O
Negotiation O O
and O O
finalization O O
for O O
new O O
project O O
requirement O O
& O O
business O O
development O O
in O O
Personal O O
Safety O O
Products O O
for O O
Western O O
Region O O
"
" O O
4 O O
Define O O
, O O
Implement O O
& O O
alignment O O
of O O
strategies O O
for O O
key O O
distributors O O
to O O
cater O O
the O O
PSD O O
growth O O
"
" O O
5 O O
Achieve O O
New O O
Product O O
introduction O O
in O O
eyewear O O
and O O
hard O O
hat O O
by O O
implementation O O
of O O
strategies O O
on O O
distributer O O
level O O
"
" O O
6 O O
Using O O
Sales O O
Force O O
s O O
for O O
the O O
daily O O
Sales O O
reporting O O
, O O
Responsible O O
for O O
the O O
Collection O O
& O O
AR O O
Turns O O
"
" O O
Work O O
as O O
a O O
single O O
point O O
of O O
contact O O
for O O
Western O O
Region O O
"
" O O
7 O O
Organizing O O
the O O
Safety O O
Awareness O O
Programme O O
to O O
external O O
Stake O O
holders O O
and O O
showcasing O O
the O O
best O O
practices O O
"
" O O
Achievements O O
: O O
1 O O
Successful O O
Mentored O O
and O O
coach O O
the O O
team O O
for O O
taking O O
them O O
as O O
next O O
level O O
to O O
take O O
the O O
higher O O
responsibilities O O
"
" O O
2 O O
Promoted O O
in O O
Nov O O
2014 O O
for O O
achieving O O
the O O
overall O O
growth O O
in O O
defined O O
territory O O
and O O
subsequent O O
Prompted O O
in O O
Year O O
2016 O O
for O O
demonstrating O O
the O O
leadership O O
behavior O O
and O O
acting O O
wisely O O
for O O
maintaining O O
the O O
growth O O
momentum O O
"
" O O
Direct O O
Industrial O O
Sales O O
& O O
Channel O O
Sales O O
3 O O
M O O
India O O
Limited O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
Manager O O
-Corporate O O
Purchase O O
FAG O O
Bearings O O
India O O
Limited O O
- O O
Vadodara O O
, O O
Gujarat O O
- O O
November O O
2011 O O
to O O
February O O
2013 O O
https://www.indeed.com/r/Tarun-Chhag/ffc522a7dbf23e19?isid=rex-download&ikw=download-top&co=IN O O
FAG O O
Bearings O O
India O O
Ltd. O O
, O O
Baroda O O
, O O
a O O
leading O O
bearing O O
manufacturer O O
for O O
Automotive O O
& O O
Industrial O O
applications O O
in O O
India O O
, O O
and O O
Group O O
Company O O
of O O
Schaeffer O O
GmbH O O
having O O
turnover O O
more O O
than O O
10 O O
Bin O O
"
" O O
Euro O O
"
" O O
Responsibilities O O
: O O
1 O O
Establishment O O
of O O
Corporate O O
Purchase O O
and O O
synchronization O O
between O O
Thee O O
Legal O O
Entities O O
and O O
Plant O O
Purchase O O
2 O O
Lead O O
team O O
of O O
3 O O
buyers O O
for O O
plant O O
purchasing O O
day O O
to O O
day O O
activities O O
"
" O O
3 O O
Negotiation O O
and O O
finalization O O
New O O
Plant O O
projects O O
for O O
the O O
assigned O O
commodities O O
"
" O O
4 O O
Define O O
, O O
Implement O O
& O O
alignment O O
of O O
strategies O O
for O O
major O O
commodities O O
to O O
cater O O
local O O
future O O
growth O O
and O O
aligned O O
with O O
global O O
strategy O O
"
" O O
5 O O
Achieve O O
saving O O
targets O O
by O O
implementation O O
of O O
strategies O O
on O O
group O O
level O O
"
" O O
6 O O
Work O O
as O O
a O O
single O O
point O O
of O O
contact O O
for O O
assigned O O
commodities O O
for O O
all O O
3 O O
LEs O O
"
" O O
Achievements O O
: O O
1 O O
Successful O O
implementation O O
of O O
Major O O
localization O O
projects O O
"
" O O
2 O O
Strategies O O
for O O
major O O
commodities O O
made O O
and O O
alignment O O
at O O
regional O O
level O O
done O O
"
" O O
3 O O
Negotiation O O
and O O
approval O O
protocols O O
are O O
established O O
within O O
group O O
"
" O O
Account O O
Manager- O O
Direct O O
Sales O O
Castrol O O
India O O
Limited O O
- O O
Ahmedabad U-Location O
, O O
Gujarat O O
- O O
September O O
2008 O O
to O O
November O O
2011 O O
M O O
/ O O
s O O
: O O
Castrol O O
India O O
Limited O O
is O O
a O O
part O O
of O O
BP O O
Group O O
& O O
would O O
leader O O
in O O
manufacturing O O
of O O
Lubricants O O
"
" O O
It O O
is O O
one O O
of O O
the O O
oldest O O
lubricant O O
companies O O
and O O
strongest O O
brand O O
name O O
by O O
itself O O
"
" O O
Responsibilities O O
: O O
- O O
1 O O
Handling O O
the O O
Key O O
Account O O
Management O O
Portfolio O O
for O O
the O O
Metal O O
, O O
Auto O O
, O O
Machineries O O
manufacturers O O
"
" O O
2 O O
Supporting O O
them O O
with O O
the O O
technical O O
information O O
& O O
working O O
with O O
the O O
concept O O
of O O
value O O
selling O O
& O O
Value O O
Max O O
"
" O O
3 O O
Handling O O
team O O
of O O
2nos O O
of O O
FMR O O
( O O
Field O O
Marketing O O
Representatives O O
) O O
for O O
Key O O
Account O O
Customers O O
"
" O O
4 O O
Organizing O O
technical O O
seminar O O
, O O
new O O
product O O
launch O O
and O O
arranging O O
the O O
events O O
for O O
ICC O O
Cricket O O
World O O
Cup O O
Match O O
ticket O O
distribution O O
for O O
the O O
region O O
"
" O O
5 O O
Increasing O O
Share O O
of O O
wallet O O
for O O
the O O
existing O O
customer O O
base O O
& O O
Handling O O
Direct O O
Customers O O
like O O
Automotive O O
OEM O O
, O O
Tata O O
Motors O O
Limited O O
- O O
Sanand O O
, O O
Essar O O
steel O O
, O O
Elecon O O
group O O
of O O
companies O O
, O O
SKF O O
Bearings O O
Limited O O
, O O
FAG O O
Bearings O O
Limited O O
, O O
ABC O O
Bearings O O
Ltd O O
, O O
Jindal O O
Saw O O
Ltd O O
, O O
and O O
Welpun O O
Gujarat O O
Stahl O O
Rohren O O
Limited O O
& O O
Raajratna O O
Group O O
"
" O O
Achievements:- O O
1 O O
ACT O O
DECISIVELY O O
"
" O O
- O O
Award O O
for O O
2010 O O
- O O
11 O O
for O O
snatching O O
business O O
from O O
competition O O
& O O
increasing O O
Gross O O
Margin O O
- O O
FIVE O O
FOLD O O
with O O
the O O
Key O O
Account O O
"
" O O
2 O O
Gained O O
the O O
High O O
Performance O O
Lubricant O O
business O O
in O O
the O O
assigned O O
territory O O
"
" O O
3 O O
ARC O O
- O O
Annual O O
Rate O O
contract O O
with O O
the O O
major O O
Key O O
Accounts O O
"
" O O
4 O O
Increase O O
the O O
number O O
of O O
applications O O
in O O
the O O
Key O O
Accounts O O
"
" O O
Manager- O O
Sales O O
- O O
From O O
Carborundum O O
Universal O O
Limited O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
March O O
2005 O O
to O O
September O O
2008 O O
Carborundum O O
Universal O O
Limited O O
is O O
a O O
flagship O O
company O O
of O O
MURUGAPPA O O
group O O
"
" O O
And O O
No.1 O O
Indian O O
Abrasive O O
company O O
"
" O O
1 O O
"
" O O
Joined O O
as O O
"""" O O
Executive O O
- O O
Sales O O
"""" O O
"
" O O
Promoted O O
as O O
"""" O O
Manager- O O
Sales O O
"""" O O
was O O
leading O O
a O O
team O O
of O O
three O O
Executives O O
"
" O O
2 O O
"
" O O
Prime O O
responsibility O O
-Ensure O O
the O O
branch O O
office O O
day O O
to O O
day O O
operation O O
& O O
new O O
appointment O O
of O O
distributers O O
"
" O O
Responsibilities O O
: O O
1 O O
Supporting O O
Distributors O O
to O O
achieve O O
their O O
monthly O O
targets O O
"
" O O
2 O O
Organizing O O
Customer O O
meet O O
, O O
seminars O O
and O O
trials O O
"
" O O
3 O O
Keeping O O
track O O
of O O
customer O O
payments O O
and O O
their O O
sales O O
tax O O
forms O O
"
" O O
4 O O
Handling O O
the O O
team O O
of O O
3 O O
sales O O
executives O O
for O O
the O O
assigned O O
territory O O
Achievements:- O O
1 O O
Received O O
Best O O
Killing O O
Competition O O
Award O O
in O O
Year O O
2007 O O
2 O O
Appointed O O
3 O O
new O O
Distributers O O
in O O
the O O
assigned O O
territories O O
"
" O O
3 O O
Received O O
the O O
overall O O
sales O O
Growth O O
award O O
in O O
the O O
Year O O
2008 O O
4 O O
Established O O
the O O
SAM O O
URAI O O
brand O O
in O O
the O O
Mumbai U-Location U-Location
Region O O
"
" O O
Ador O O
Welding O O
Limited O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
February O O
2003 O O
to O O
March O O
2005 O O
Mumbai U-Location U-Location
Zonal O O
In O O
charge O O
- O O
( O O
Feb O O
2003 O O
to O O
March O O
2005 O O
) O O
Ador O O
Welding O O
Limited O O
is O O
a O O
Welding O O
Powerhouse O O
in O O
the O O
Indian O O
Welding O O
industry O O
"
" O O
The O O
ADOR O O
is O O
the O O
most O O
preferable O O
brand O O
in O O
the O O
fabrication O O
industry O O
"
" O O
Responsibilities O O
: O O
1 O O
Meeting O O
end O O
user O O
for O O
the O O
technical O O
support O O
for O O
the O O
welding O O
consumables O O
& O O
welding O O
equipment O O
's O O
( O O
SMAW O O
/ O O
MIG O O
/ O O
TIG O O
/ O O
SAW O O
/ O O
Inverter O O
) O O
2 O O
Handling O O
distributor O O
for O O
the O O
target O O
completion O O
& O O
MIS O O
& O O
TOD O O
"
" O O
3 O O
Arranging O O
the O O
road O O
show O O
& O O
the O O
customer O O
meet O O
at O O
the O O
major O O
industrial O O
areas O O
"
" O O
4 O O
Increasing O O
the O O
presence O O
of O O
ADOR O O
products O O
at O O
all O O
Hardware O O
shops O O
in O O
the O O
Navi O O
Mumbai U-Location U-Location
region O O
"
" O O
Achievements O O
: O O
1 O O
Developed O O
Navi O O
Mumbai U-Location U-Location
Channels O O
for O O
E- O O
Rang O O
Products O O
"
" O O
2 O O
Established O O
the O O
SAW O O
Wire O O
& O O
flux O O
in O O
the O O
Pipe O O
manufacturers O O
"
" O O
3 O O
Introduce O O
the O O
Inverter O O
base O O
Welding O O
rectifiers O O
"
" O O
Marketing O O
Engineer O O
Phoenix O O
Industries O O
Pvt O O
Ltd O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
April O O
2002 O O
to O O
January O O
2003 O O
Phoenix O O
Industries O O
Pvt O O
Ltd O O
is O O
the O O
manufacturer O O
of O O
Die O O
Casting O O
alloys O O
"
" O O
Having O O
Presence O O
in O O
all O O
the O O
die O O
casters O O
in O O
India O O
"
" O O
Responsibilities O O
: O O
1 O O
Selling O O
Die O O
Casting O O
alloys O O
to O O
major O O
Die O O
Casters O O
based O O
in O O
Gujarat O O
& O O
Maharashtra O O
"
" O O
2 O O
Handling O O
the O O
technical O O
development O O
Programme O O
at O O
the O O
factory O O
& O O
developed O O
the O O
new O O
rotating O O
device O O
for O O
the O O
rotary O O
furnace O O
& O O
saves O O
the O O
manpower O O
"
" O O
3 O O
One O O
Single O O
point O O
contact O O
for O O
the O O
technical O O
development O O
of O O
the O O
product O O
"
" O O
Achievements O O
: O O
1 O O
Saved O O
one O O
- O O
man O O
power O O
for O O
the O O
Rotary O O
Furnace O O
Operation O O
"
" O O
SWIL O O
Limited O O
- O O
Nashik O O
, O O
Maharashtra O O
- O O
June O O
2001 O O
to O O
April O O
2002 O O
SWIL O O
Ltd O O
is O O
a O O
manufacturer O O
of O O
Copper O O
cathode O O
& O O
having O O
the O O
technology O O
of O O
KALDO O O
Furnace O O
from O O
the O O
Sweden O O
"
" O O
Recruited O O
through O O
Campus O O
Interview O O
"
" O O
Responsibilities O O
: O O
1 O O
Working O O
in O O
shifts O O
for O O
the O O
production O O
schedule O O
"
" O O
2 O O
Preparing O O
the O O
MIS O O
report O O
for O O
the O O
Management O O
reporting O O
"
" O O
3 O O
Selected O O
for O O
the O O
Continuous O O
Casting O O
unit O O
at O O
Nashik O O
for O O
the O O
training O O
Programme O O
& O O
deputed O O
at O O
the O O
Nashik O O
"
" O O
Achievements O O
: O O
1 O O
Selected O O
for O O
the O O
training O O
Programme O O
at O O
Wire O O
Unit O O
at O O
Nashik O O
"
" O O
EDUCATION O O
Welingker O O
Institute O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
2004 O O
B.E. B-Degree B-Degree
in I-Degree I-Degree
Metallurgy L-Degree L-Degree
Maharaja O O
Sayaji O O
Rao O O
University O O
- O O
Vadodara O O
, O O
Gujarat O O
2001 O O

Shalet O O
Fernandes O O
GM O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com O O
/ O O
r O O
/ O O
Shalet- O O
Fernandes/05bf6bab30a76cc4 O O
• O O
To O O
work O O
with O O
a O O
progressive O O
organization O O
which O O
gives O O
opportunity O O
to O O
utilize O O
my O O
skills O O
and O O
experience O O
in O O
achieving O O
a O O
common O O
goal O O
of O O
growth O O
of O O
the O O
organization O O
and O O
bright O O
personal O O
career O O
"
" O O
WORK O O
EXPERIENCE O O
Sales O O
Manager O O
One O O
& O O
Half O O
Year O O
of O O
Direct O O
Operation O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
2016 O O
to O O
Present O O
in O O
West O O
as O O
well O O
as O O
through O O
Channel O O
Partners O O
• O O
Complete O O
coverage O O
of O O
Western O O
Markets O O
focussed O O
approach O O
in O O
understanding O O
exact O O
requirements O O
• O O
Establishment O O
of O O
the O O
brand O O
as O O
a O O
credible O O
vendor O O
in O O
the O O
West O O
market O O
and O O
taking O O
it O O
to O O
the O O
next O O
level O O
"
" O O
• O O
Identification O O
& O O
reaching O O
out O O
to O O
all O O
major O O
Architects O O
, O O
Designers O O
, O O
PMC O O
's O O
& O O
Clients O O
• O O
Appointment O O
of O O
potential O O
Channel O O
Partners O O
in O O
the O O
Western O O
region O O
• O O
Execution O O
of O O
few O O
key O O
projects O O
as O O
well O O
as O O
medium O O
sized O O
projects O O
• O O
Efforts O O
to O O
place O O
the O O
brand O O
at O O
par O O
with O O
Mohawk O O
, O O
Tandus O O
, O O
Toli O O
, O O
Interface O O
& O O
Shaw O O
• O O
Perform O O
sales O O
activities O O
on O O
major O O
accounts O O
and O O
negotiate O O
sales O O
price O O
and O O
discounts O O
in O O
consultation O O
with O O
the O O
Asia O O
Pacific O O
Director O O
"
" O O
• O O
Focus O O
on O O
customer O O
satisfaction O O
and O O
needs O O
, O O
Provide O O
customers O O
with O O
superior O O
customer O O
service O O
through O O
use O O
of O O
best O O
practices O O
and O O
communication O O
of O O
the O O
importance O O
of O O
superior O O
customer O O
service O O
"
" O O
• O O
Liaise O O
with O O
Architects O O
, O O
PMC O O
& O O
Clients O O
to O O
generate O O
the O O
sales O O
leads O O
& O O
work O O
on O O
the O O
same O O
"
" O O
• O O
Providing O O
sales O O
as O O
well O O
as O O
mock O O
up O O
presentations O O
to O O
the O O
client O O
as O O
well O O
architects O O
as O O
and O O
when O O
required O O
• O O
Preparing O O
of O O
quotations/ O O
participating O O
in O O
tenders O O
"
" O O
Managing O O
of O O
entire O O
West O O
Region O O
Sales O O
"
" O O
Manage O O
an O O
assigned O O
geographic O O
sales O O
area O O
( O O
West O O
Region O O
) O O
to O O
maximize O O
sales O O
revenues O O
and O O
meet O O
corporate O O
objectives O O
"
" O O
"
" O O
Manage O O
effective O O
programs O O
to O O
compensate O O
, O O
coach O O
, O O
appraise O O
and O O
train O O
sales O O
personnel O O
of O O
Channel O O
Partners O O
"
" O O
"
" O O
Formulate O O
all O O
sales O O
policies O O
, O O
practices O O
and O O
procedures O O
"
" O O
